imdbId,Imdb Link,Title,IMDB Score,Genre,Poster
62885,http://www.imdb.com/title/tt62885,The Devil Rides Out (1968),7,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzNTY1NTg0MV5BMl5BanBnXkFtZTYwMTM0NDg4._V1._CR1,37,269,417_UX182_CR0,0,182,268_AL_.jpg"
120867,http://www.imdb.com/title/tt120867,Jerry and Tom (1998),6.6,Comedy|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1NTc5NTc5N15BMl5BanBnXkFtZTcwOTI2NjEzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
88206,http://www.imdb.com/title/tt88206,Supergirl (1984),4.3,Action|Adventure|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjE1ZDYyNDAtNzQ1My00YjM0LWI5ZWItNTBmMDg2Nzg2ZmNmXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg"
49967,http://www.imdb.com/title/tt49967,X the Unknown (1956),6.2,Horror|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4MzEyOTQxOV5BMl5BanBnXkFtZTgwMDM1NjIxMzE@._V1_UY268_CR4,0,182,268_AL_.jpg"
160009,http://www.imdb.com/title/tt160009,The Art of War (2000),5.7,Action|Adventure|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzAyMjE2MDI3M15BMl5BanBnXkFtZTYwNTIwMzg2._V1_UX182_CR0,0,182,268_AL_.jpg"
236008,http://www.imdb.com/title/tt236008,The Ballad of Ramblin' Jack (2000),7.8,Documentary|Biography|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5NTYyMDcyOF5BMl5BanBnXkFtZTcwMzA2NzAyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
168515,http://www.imdb.com/title/tt168515,Bittersweet Motel (2000),8.1,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1NTc0MDM2N15BMl5BanBnXkFtZTcwODc4MjMyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
204946,http://www.imdb.com/title/tt204946,Bring It On (2000),5.9,Comedy|Romance|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjhiMjk1YWYtMjgyYy00YTFhLTk0NTMtN2Q5MDZjMWEyYWI1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
162903,http://www.imdb.com/title/tt162903,Catfish in Black Bean Sauce (1999),6.7,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMwNzQ3OTg4NV5BMl5BanBnXkFtZTcwNTIxNjQyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
198386,http://www.imdb.com/title/tt198386,The Crew (2000),5.6,Crime|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2NDA2NTY2MV5BMl5BanBnXkFtZTcwNjg2MjIyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
234137,http://www.imdb.com/title/tt234137,Love & Sex (2000),6.3,Comedy|Romance|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjExNTE2MjA5MV5BMl5BanBnXkFtZTYwMTkwMzg5._V1_UY268_CR92,0,182,268_AL_.jpg"
161216,http://www.imdb.com/title/tt161216,Steal This Movie (2000),6.4,Biography|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxOTkyMTkyM15BMl5BanBnXkFtZTYwNjM0MDk5._V1_UX182_CR0,0,182,268_AL_.jpg"
157182,http://www.imdb.com/title/tt157182,Went to Coney Island on a Mission from God... Be Back by Five (1998),6.4,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjU1OTgzNDgwNF5BMl5BanBnXkFtZTcwNDUzMTUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
209322,http://www.imdb.com/title/tt209322,Skipped Parts (2000),6.4,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2NjUyMzY0Nl5BMl5BanBnXkFtZTcwNjQ5OTUxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
144964,http://www.imdb.com/title/tt144964,Highlander: Endgame (2000),4.6,Action|Adventure|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjE1ODkzNzgyOV5BMl5BanBnXkFtZTcwOTYzMzkxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
259207,http://www.imdb.com/title/tt259207,Backstage (2000),5.6,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg1ODA2OTI2MF5BMl5BanBnXkFtZTcwMzQ4MDYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
216772,http://www.imdb.com/title/tt216772,Turn It Up (2000),4.4,Crime|Drama|Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyMzI3NTMzNl5BMl5BanBnXkFtZTcwMTg0MjkxMQ@@._V1_UY268_CR8,0,182,268_AL_.jpg"
187696,http://www.imdb.com/title/tt187696,Anatomie (2000),6.1,Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1NjkyMDA3OF5BMl5BanBnXkFtZTcwNjUxMjcyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
171580,http://www.imdb.com/title/tt171580,Nurse Betty (2000),6.2,Comedy|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2NTY4ODA3N15BMl5BanBnXkFtZTcwMDM3MDQyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
190798,http://www.imdb.com/title/tt190798,Solas (1999),7.7,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4NzU2NzAyMF5BMl5BanBnXkFtZTcwNjI4NDQyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
204626,http://www.imdb.com/title/tt204626,The Watcher (2000),5.3,Crime|Horror|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDg5ZjM5NmQtZGZiNC00MDBmLWE2YWQtMWE2NjE4MTljZGJkL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
202677,http://www.imdb.com/title/tt202677,The Way of the Gun (2000),6.7,Action|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0MjAwNTExNV5BMl5BanBnXkFtZTcwNzI4NjEyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
181875,http://www.imdb.com/title/tt181875,Almost Famous (2000),7.9,Adventure|Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzY1ZjMwMGEtYTY1ZS00ZDllLTk0ZmUtYzA3ZTA4NmYwNGNkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
211938,http://www.imdb.com/title/tt211938,Bait (2000),5.7,Action|Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2NzM2MjY1OV5BMl5BanBnXkFtZTYwMTkyNjc3._V1_UX182_CR0,0,182,268_AL_.jpg"
191037,http://www.imdb.com/title/tt191037,Circus (2000),5.8,Crime|Thriller|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDQ1MDU3NzU4MF5BMl5BanBnXkFtZTcwODk0MTYyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
197384,http://www.imdb.com/title/tt197384,Crime  Punishment in Suburbia (2000),5.9,Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDA3NTgwOTEyN15BMl5BanBnXkFtZTcwNDQyOTQyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
134630,http://www.imdb.com/title/tt134630,Duets (2000),6,Comedy|Drama|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwNTIxMjg5OV5BMl5BanBnXkFtZTcwNjIxODgyMQ@@._V1_UY268_CR9,0,182,268_AL_.jpg"
210717,http://www.imdb.com/title/tt210717,Goya in Bordeaux (1999),6.7,Biography|Drama|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2OTg4ODQ1NV5BMl5BanBnXkFtZTcwMjY1MzMzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
182508,http://www.imdb.com/title/tt182508,Urbania (2000),7,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxMTU4Mjc3OV5BMl5BanBnXkFtZTcwMjU1ODQyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
188694,http://www.imdb.com/title/tt188694,Uninvited Guest (1999),5.4,Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5NzA2MzE0MV5BMl5BanBnXkFtZTYwODQxMDM5._V1_UX182_CR0,0,182,268_AL_.jpg"
181836,http://www.imdb.com/title/tt181836,The Specials (2000),6,Action|Comedy|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzMTI5MDYwM15BMl5BanBnXkFtZTcwNDk0MzEyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
164212,http://www.imdb.com/title/tt164212,Under Suspicion (2000),6.5,Crime|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5NDAzMjA1MF5BMl5BanBnXkFtZTcwNzAzMDcxMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
170452,http://www.imdb.com/title/tt170452,Prince of Central Park (2000),5.2,Action|Adventure|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2MTA2MTc0OV5BMl5BanBnXkFtZTcwMjg1MjgxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
192731,http://www.imdb.com/title/tt192731,Urban Legends: Final Cut (2000),4.1,Horror|Mystery|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjc4MzA0MDQtMjI1Ni00MjAxLWJjNjctZTI5OTk3YTQ4ODQ2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR0,0,182,268_AL_.jpg"
206420,http://www.imdb.com/title/tt206420,Woman on Top (2000),5.3,Comedy|Fantasy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4MTI0MzkyOV5BMl5BanBnXkFtZTYwOTQwMzg5._V1_UX182_CR0,0,182,268_AL_.jpg"
168629,http://www.imdb.com/title/tt168629,Dancer in the Dark (2000),8,Crime|Drama|Musical,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDVkYWMxNWEtNjc2MC00OGI5LWI3NmUtYWUwNDQyOTc3YmY5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR0,0,182,268_AL_.jpg"
218839,http://www.imdb.com/title/tt218839,Best in Show (2000),7.5,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5OTc0NDU1MF5BMl5BanBnXkFtZTYwNzk1OTI3._V1_UX182_CR0,0,182,268_AL_.jpg"
210567,http://www.imdb.com/title/tt210567,Beautiful (2000),5.4,Drama|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTE5OTY1NDgxN15BMl5BanBnXkFtZTYwNDAwMjY3._V1_UX182_CR0,0,182,268_AL_.jpg"
211219,http://www.imdb.com/title/tt211219,Barenaked in America (1999),7.3,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5OTY5MjIzN15BMl5BanBnXkFtZTYwMTYwMzg5._V1_UX182_CR0,0,182,268_AL_.jpg"
222850,http://www.imdb.com/title/tt222850,The Broken Hearts Club: A Romantic Comedy (2000),7,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMmZlODkzNmItZmIwZi00OGYxLTkwMjQtMzlhYmYwNjMwNzlmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
210075,http://www.imdb.com/title/tt210075,Girlfight (2000),6.8,Drama|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjMxMzFiODYtYTA3OC00Mjk0LTk5MzgtZjkxMDRiM2M1MzMyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
210945,http://www.imdb.com/title/tt210945,Remember the Titans (2000),7.8,Biography|Drama|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BYThkMzgxNjEtMzFiOC00MTI0LWI5MDItNDVmYjA4NzY5MDQ2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR0,0,182,268_AL_.jpg"
93177,http://www.imdb.com/title/tt93177,Hellraiser (1987),7,Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkyNzc4NjkwNV5BMl5BanBnXkFtZTgwNzI2Mjc1MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
95294,http://www.imdb.com/title/tt95294,Hellbound: Hellraiser II (1988),6.5,Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzIxZjA2MzAtZTU5MS00N2FjLWI2NDQtNGMwYzQxMGE1NDlmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
104409,http://www.imdb.com/title/tt104409,Hellraiser III: Hell on Earth (1992),5.4,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTRiMGFjMmMtYTUzOS00N2U4LWJjZDQtNjFjNjg4MTg4YTU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
107209,http://www.imdb.com/title/tt107209,"Faraway, So Close! (1993)",7.3,Drama|Fantasy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2MzgwODYwOF5BMl5BanBnXkFtZTYwNzc4MDc5._V1_UY268_CR1,0,182,268_AL_.jpg"
56860,http://www.imdb.com/title/tt56860,Beach Party (1963),5.7,Comedy|Musical|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE3MjUyMjY4OF5BMl5BanBnXkFtZTcwMDU4NjkyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
57887,http://www.imdb.com/title/tt57887,Bikini Beach (1964),5.4,Comedy|Musical|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BOGI5ZGNjMGUtNTAwNy00YjY4LTk2M2UtNzk4YzZhOWFlMzkxXkEyXkFqcGdeQXVyNzM0MDQ1Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
53219,http://www.imdb.com/title/tt53219,Return of the Fly (1959),5.7,Drama|Fantasy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjg5Mjk4NGEtNTQ0My00YTc5LTk3ZGItYmEzZmFjY2VhZTNmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
58440,http://www.imdb.com/title/tt58440,Pajama Party (1964),4.4,Comedy|Musical|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MDE2MDAwMV5BMl5BanBnXkFtZTcwNzUwOTc2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
88184,http://www.imdb.com/title/tt88184,Stranger Than Paradise (1984),7.6,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDQ1ODM0NzctNDUwZS00NTI3LThjYWQtY2QyN2U5NDAyNDM3XkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_UX182_CR0,0,182,268_AL_.jpg"
55608,http://www.imdb.com/title/tt55608,Voyage to the Bottom of the Sea (1961),6.1,Action|Adventure|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwMTE2OTEzMV5BMl5BanBnXkFtZTcwMjYwNzY0MQ@@._V1_UY268_CR6,0,182,268_AL_.jpg"
60397,http://www.imdb.com/title/tt60397,Fantastic Voyage (1966),6.8,Adventure|Family|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjdjZDQ0ZjUtZDg3Zi00ZmZlLWEwOGMtOTYzNGYzZTM2ZDQzL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
40068,http://www.imdb.com/title/tt40068,Abbott and Costello Meet Frankenstein (1948),7.6,Comedy|Fantasy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4NjIzODQ0N15BMl5BanBnXkFtZTgwMDQzNzYzMjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
32234,http://www.imdb.com/title/tt32234,The Bank Dick (1940),7.3,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzQwNzVlNGItZDJjMi00NTRlLTg3YjktZTU4Y2VjNTdmMDUzXkEyXkFqcGdeQXVyMTk2MzI2Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg"
46876,http://www.imdb.com/title/tt46876,Creature from the Black Lagoon (1954),7,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjMwMjA5NDkyMl5BMl5BanBnXkFtZTgwMzYyMTY2MTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
52846,http://www.imdb.com/title/tt52846,The Giant Gila Monster (1959),3.3,Horror|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzMDY5ODEyMF5BMl5BanBnXkFtZTcwMDI0NjMyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
24184,http://www.imdb.com/title/tt24184,The Invisible Man (1933),7.7,Horror|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3NzkyOTIzNl5BMl5BanBnXkFtZTcwNTI4MzI2OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
52969,http://www.imdb.com/title/tt52969,The Killer Shrews (1959),3.8,Horror|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTg0ZjEzOTEtZjkwYy00ZDI2LTgwM2ItYWY3N2EyZDE3MGI2XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg"
50610,http://www.imdb.com/title/tt50610,Kronos (1957),5.9,Action|Drama|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGRhOWExMjUtZTBiZS00MDUzLWE3NGMtNGFkZWFkZTVjNjA3XkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_UX182_CR0,0,182,268_AL_.jpg"
36261,http://www.imdb.com/title/tt36261,Phantom of the Opera (1943),6.5,Drama|Horror|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjM5MDU5MDU2NV5BMl5BanBnXkFtZTgwMTY2NzcyMjE@._V1._CR7.883331298828125,10.533340454101562,323,484_UX182_CR0,0,182,268_AL_.jpg"
88024,http://www.imdb.com/title/tt88024,Runaway (1984),5.9,Action|Crime|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BZGI1MTQ3YTEtYmNkYy00NjAzLWI4MGItMDI0YWU4YzVkZjExXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
84695,http://www.imdb.com/title/tt84695,The Slumber Party Massacre (1982),5.7,Comedy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGIzNTMxOGEtMzg3NC00M2ZhLWEwYzAtMjE5MTQyNzBhZTcwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
93996,http://www.imdb.com/title/tt93996,Slumber Party Massacre II (1987),4.4,Comedy|Horror|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjFjMTUyOTAtMDg4Yy00YjE4LWE1ODgtODM3ZDAwZWZhN2UyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR11,0,182,268_AL_.jpg"
100639,http://www.imdb.com/title/tt100639,Slumber Party Massacre III (1990),4.4,Comedy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BM2RmYjA2MzQtYzk1My00YTNiLWFlZGEtYTEyN2FlNjBhOWVlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR4,0,182,268_AL_.jpg"
91990,http://www.imdb.com/title/tt91990,Sorority House Massacre (1986),4.4,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWVkYTEwYTctMTQ0NS00MTVhLWEzZTYtMDBhMjA5NjZkNjY1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
100663,http://www.imdb.com/title/tt100663,Sorority House Massacre II (1990),4.6,Comedy|Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxNTIyMTQxMl5BMl5BanBnXkFtZTgwMjMxNjkwMzE@._V1_UX182_CR0,0,182,268_AL_.jpg"
215545,http://www.imdb.com/title/tt215545,Bamboozled (2000),6.5,Comedy|Drama|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2ODIzMjUyMV5BMl5BanBnXkFtZTYwNzEyMzY3._V1_UX182_CR0,0,182,268_AL_.jpg"
210584,http://www.imdb.com/title/tt210584,Bootmen (2000),6.3,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxMzc5OTg3OV5BMl5BanBnXkFtZTcwNjIzMjYyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
259974,http://www.imdb.com/title/tt259974,Digimon: The Movie (2000),5.9,Animation|Action|Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2NTAyMjUxMl5BMl5BanBnXkFtZTYwOTAwODQ3._V1_UX182_CR0,0,182,268_AL_.jpg"
208988,http://www.imdb.com/title/tt208988,Get Carter (2000),5.1,Action|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzMDk3Njg3NF5BMl5BanBnXkFtZTYwNTIzMzU3._V1_UX182_CR0,0,182,268_AL_.jpg"
67128,http://www.imdb.com/title/tt67128,Get Carter (1971),7.5,Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2JiOTJhODQtNjhlOS00MDUyLWI0YzktY2M0ODkyYWUwOTMyXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX182_CR0,0,182,268_AL_.jpg"
212338,http://www.imdb.com/title/tt212338,Meet the Parents (2000),7,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGNlMGZiMmUtZjU0NC00MWU4LWI0YTgtYzdlNGVhZGU4NWZlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg"
180093,http://www.imdb.com/title/tt180093,Requiem for a Dream (2000),8.4,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTdiNzJlOWUtNWMwNS00NmFlLWI0YTEtZmI3YjIzZWUyY2Y3XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg"
170691,http://www.imdb.com/title/tt170691,Tigerland (2000),7,Drama|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1ODM5NDE2MV5BMl5BanBnXkFtZTYwMTg2NTk4._V1_UY268_CR3,0,182,268_AL_.jpg"
202641,http://www.imdb.com/title/tt202641,Two Family House (2000),7.3,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3MTUzODAxOF5BMl5BanBnXkFtZTcwMjYyNjEyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
208874,http://www.imdb.com/title/tt208874,The Contender (2000),7,Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTIzYTA5MDEtY2I0OS00OGJhLTlmMDctZWRlMGRjYzAxZDQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
205271,http://www.imdb.com/title/tt205271,Dr. T & the Women (2000),4.6,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwMTk3NTM4Ml5BMl5BanBnXkFtZTcwMDYzNjk0MQ@@._V1_UY268_CR5,0,182,268_AL_.jpg"
162236,http://www.imdb.com/title/tt162236,Just Looking (1999),6.7,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1ODUyMzcxMF5BMl5BanBnXkFtZTcwNjYzOTEyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
213790,http://www.imdb.com/title/tt213790,The Ladies Man (2000),5.1,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTBjNzU5YmQtN2JhNi00ODA4LTg5MDctMmVhYTQwOTE5OTA2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
160484,http://www.imdb.com/title/tt160484,Lost Souls (2000),4.8,Drama|Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWVmM2Y0ZTQtZjkyNS00M2M5LTkzZTEtYTA3ODNkZWU4ODU5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
66832,http://www.imdb.com/title/tt66832,Billy Jack (1971),6.2,Action|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BODMxMDI2NTEtNGM2Yi00ZWZkLWEzODktMTczNzZlZGE0NWRhL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
75754,http://www.imdb.com/title/tt75754,Billy Jack Goes to Washington (1977),4.5,Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTUwMjQ2MTg2MV5BMl5BanBnXkFtZTcwMDMwNzMyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
54387,http://www.imdb.com/title/tt54387,The Time Machine (1960),7.6,Adventure|Romance|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxNzUwMzQ2NF5BMl5BanBnXkFtZTgwNTAwNjk4MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
113269,http://www.imdb.com/title/tt113269,Haunted (1995),6.2,Drama|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE3MDg4ODcwN15BMl5BanBnXkFtZTcwMDk1NTEyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
89200,http://www.imdb.com/title/tt89200,Ghoulies (1984),4,Comedy|Fantasy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjIzMzhiOTAtNWM0Yy00MGQ4LWJhNDEtMzUzMjY4OTgyYWM5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
93091,http://www.imdb.com/title/tt93091,Ghoulies II (1988),4.2,Comedy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmU2MGFiYjYtZjk4OC00YjA1LTlkMzUtYWVhMDUyMjVmNjE0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
58708,http://www.imdb.com/title/tt58708,The Unsinkable Molly Brown (1964),6.8,Biography|Comedy|Musical,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWMxMjQ2YTMtNDRkNC00ODNjLWI4ODItODFmNDU3OWJhYWIwXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_UX182_CR0,0,182,268_AL_.jpg"
41094,http://www.imdb.com/title/tt41094,The Adventures of Ichabod and Mr. Toad (1949),7.1,Animation|Comedy|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjAzZDA2MWItZDdjMi00NTBlLTg5OTItYWQ1YTA1NGNiMGVhL2ltYWdlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg"
